Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","114","Kenya","7230","Emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","0.6662","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","32.6831","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7230","Emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","0.6837","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7225","Emissions (CH4)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","35.4946","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7230","Emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","0.7502","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7225","Emissions (CH4)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","33.4497","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7230","Emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","0.7257","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7225","Emissions (CH4)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","34.9995","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7230","Emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","0.7511","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","41.7934","Fc","Calculated data",""
"GT","Emissions Totals","114","Kenya","7230","Emissions (N2O)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","0.8177","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","0.3681","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","0.0355","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kilotonnes","0.4115","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kilotonnes","0.0374","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kilotonnes","0.3934","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kilotonnes","0.0374","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kilotonnes","0.3709","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kilotonnes","0.0374","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","0.3944","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","0.04","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kilotonnes","0.3784","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kilotonnes","0.0384","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kilotonnes","0.4378","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kilotonnes","0.0412","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kilotonnes","0.3594","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kilotonnes","0.0417","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kilotonnes","0.4121","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kilotonnes","0.0433","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kilotonnes","0.4935","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kilotonnes","0.0453","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.5035","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.0456","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kilotonnes","0.5076","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kilotonnes","0.047","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kilotonnes","0.5066","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kilotonnes","0.0478","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kilotonnes","0.5167","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kilotonnes","0.0498","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.4876","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.0499","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kilotonnes","0.4797","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kilotonnes","0.0485","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kilotonnes","0.4168","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kilotonnes","0.0487","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kilotonnes","0.3948","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kilotonnes","0.0476","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kilotonnes","0.4016","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kilotonnes","0.0496","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kilotonnes","0.4395","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1980","1980","3050","FAO TIER 1","kilotonnes","0.0511","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","0.4508","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","0.0425","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kilotonnes","0.4996","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1982","1982","3050","FAO TIER 1","kilotonnes","0.0438","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kilotonnes","0.4912","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1983","1983","3050","FAO TIER 1","kilotonnes","0.0394","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1984","1984","3050","FAO TIER 1","kilotonnes","0.4815","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1984","1984","3050","FAO TIER 1","kilotonnes","0.0384","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","0.5276","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","0.0394","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1986","1986","3050","FAO TIER 1","kilotonnes","0.5551","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1986","1986","3050","FAO TIER 1","kilotonnes","0.0468","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1987","1987","3050","FAO TIER 1","kilotonnes","0.6133","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1987","1987","3050","FAO TIER 1","kilotonnes","0.0493","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1988","1988","3050","FAO TIER 1","kilotonnes","0.5839","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1988","1988","3050","FAO TIER 1","kilotonnes","0.0491","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1989","1989","3050","FAO TIER 1","kilotonnes","0.5631","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1989","1989","3050","FAO TIER 1","kilotonnes","0.0479","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1990","1990","3050","FAO TIER 1","kilotonnes","0.5252","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1990","1990","3050","FAO TIER 1","kilotonnes","0.0448","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","0.5157","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","0.0379","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1992","1992","3050","FAO TIER 1","kilotonnes","0.4918","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1992","1992","3050","FAO TIER 1","kilotonnes","0.0372","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1993","1993","3050","FAO TIER 1","kilotonnes","0.5049","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1993","1993","3050","FAO TIER 1","kilotonnes","0.0431","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kilotonnes","0.5357","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1994","1994","3050","FAO TIER 1","kilotonnes","0.0365","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","0.501","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","0.0449","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kilotonnes","0.4751","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1996","1996","3050","FAO TIER 1","kilotonnes","0.0425","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kilotonnes","0.474","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1997","1997","3050","FAO TIER 1","kilotonnes","0.0487","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kilotonnes","0.4206","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1998","1998","3050","FAO TIER 1","kilotonnes","0.0475","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kilotonnes","0.5704","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","1999","1999","3050","FAO TIER 1","kilotonnes","0.0643","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kilotonnes","0.5516","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2000","2000","3050","FAO TIER 1","kilotonnes","0.0745","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","0.5368","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","0.0695","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kilotonnes","0.4901","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2002","2002","3050","FAO TIER 1","kilotonnes","0.0618","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kilotonnes","0.4736","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2003","2003","3050","FAO TIER 1","kilotonnes","0.0474","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kilotonnes","0.434","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2004","2004","3050","FAO TIER 1","kilotonnes","0.0657","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","0.5131","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","0.0774","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kilotonnes","0.4729","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2006","2006","3050","FAO TIER 1","kilotonnes","0.1112","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kilotonnes","0.501","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2007","2007","3050","FAO TIER 1","kilotonnes","0.1116","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kilotonnes","0.5324","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2008","2008","3050","FAO TIER 1","kilotonnes","0.059","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kilotonnes","0.523","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2009","2009","3050","FAO TIER 1","kilotonnes","0.0573","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kilotonnes","0.4935","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2010","2010","3050","FAO TIER 1","kilotonnes","0.0536","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","0.5096","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","0.0522","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kilotonnes","0.5078","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2012","2012","3050","FAO TIER 1","kilotonnes","0.0525","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kilotonnes","0.4999","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2013","2013","3050","FAO TIER 1","kilotonnes","0.0456","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","0.4945","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2014","2014","3050","FAO TIER 1","kilotonnes","0.044","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","0.4939","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","0.0552","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","0.482","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2016","2016","3050","FAO TIER 1","kilotonnes","0.0518","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","0.5807","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2017","2017","3050","FAO TIER 1","kilotonnes","0.0343","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","0.5527","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2018","2018","3050","FAO TIER 1","kilotonnes","0.0344","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","0.512","Fc","Calculated data",""
"GT","Emissions Totals","122","Lesotho","7230","Emissions (N2O)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","0.0337","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","0.1399","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","0.028","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kilotonnes","0.1457","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kilotonnes","0.0289","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kilotonnes","0.1515","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kilotonnes","0.0299","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kilotonnes","0.1574","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kilotonnes","0.0309","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","0.1633","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","0.0318","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kilotonnes","0.1702","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kilotonnes","0.0332","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kilotonnes","0.1781","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kilotonnes","0.0351","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kilotonnes","0.185","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kilotonnes","0.0365","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kilotonnes","0.1904","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kilotonnes","0.0374","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kilotonnes","0.1959","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kilotonnes","0.0384","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.2027","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","0.0389","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kilotonnes","0.2075","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kilotonnes","0.0394","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kilotonnes","0.2133","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kilotonnes","0.0404","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kilotonnes","0.2189","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kilotonnes","0.0413","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.2246","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","0.0423","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kilotonnes","0.2314","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1976","1976","3050","FAO TIER 1","kilotonnes","0.0437","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kilotonnes","0.2377","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1977","1977","3050","FAO TIER 1","kilotonnes","0.0446","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kilotonnes","0.245","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7230","Emissions (N2O)","5059","Manure Management","1978","1978","3050","FAO TIER 1","kilotonnes","0.0456","Fc","Calculated data",""
"GT","Emissions Totals","123","Liberia","7225","Emissions (CH4)","5059","Manure Management","1979","1979","3050","FAO TIER 1","kilotonnes","0.2528","Fc","Calculated data",""
